profile_id,profile_picture,friend_count,post_count,account_age_days,likes_per_post,comments_per_post,shared_links,about_section,suspicious_activity
P00505,1,1216,936,921,22.2,15.06,74,0,0
P00506,0,2291,605,3018,39.45,6.0,24,1,0
P00507,1,4931,224,2478,24.61,8.49,41,0,0
P00508,1,3811,736,420,23.55,0.28,9,1,0
P00509,1,4993,750,2178,7.41,16.87,94,1,0
P00510,1,931,117,1433,42.56,19.07,42,1,0
P00511,1,2138,931,1248,3.92,1.2,67,1,0
P00512,1,4002,602,1166,15.51,12.7,88,0,0
P00513,1,2978,339,577,33.67,19.22,27,0,0
P00514,1,3892,800,539,25.36,12.14,23,0,0
P00515,0,4595,280,2172,44.07,15.96,98,0,0
P00516,0,2918,490,1235,1.96,2.36,40,1,0
P00517,0,2564,18,933,32.47,4.9,60,1,0
P00518,1,1763,174,3499,23.87,6.91,4,0,0
P00519,1,2170,468,1460,7.72,19.62,96,0,0
P00520,0,335,617,591,37.16,15.64,10,0,0
P00521,1,1176,800,1261,20.57,17.71,7,0,0
P00522,0,3021,759,643,26.58,9.74,20,0,0
P00523,1,778,834,327,48.36,14.34,95,0,0
P00524,1,1185,141,2859,24.31,14.63,63,0,0
P00525,1,3285,462,1142,41.17,11.38,4,1,0
P00526,1,3447,928,2093,38.48,17.56,33,1,0
P00527,1,3991,297,2131,33.14,3.17,8,0,0
P00528,0,2470,469,2841,44.84,1.15,37,0,0
P00529,0,938,704,351,12.58,6.08,42,1,0
P00530,1,4899,862,1036,41.04,1.77,95,0,0
P00531,1,4006,814,636,18.89,1.21,9,1,0
P00532,1,1935,802,1195,40.62,8.38,11,0,0
P00533,1,633,372,233,24.69,4.01,98,1,0
P00534,1,1253,467,3252,42.89,15.8,17,0,0
P00535,1,1082,927,3122,44.74,11.6,86,0,0
P00536,1,2143,950,780,29.88,7.21,11,0,0
P00537,1,1285,437,2728,25.38,5.73,30,1,0
P00538,0,353,843,1418,39.16,11.26,10,0,0
P00539,1,1885,946,932,13.35,8.68,97,0,0
P00540,0,1818,719,1823,0.77,1.11,26,1,0
P00541,1,2520,442,3500,20.35,13.3,20,0,0
P00542,1,4008,455,3345,25.39,10.0,73,1,0
P00543,0,3022,247,860,14.86,5.54,12,1,0
P00544,1,2584,141,1230,19.17,5.81,44,0,0
P00545,1,1547,401,2195,6.65,9.06,46,0,0
P00546,0,4018,895,299,13.86,16.55,24,0,0
P00547,0,4204,822,1955,12.0,8.46,76,1,0
P00548,1,1368,221,1476,15.05,16.79,63,0,0
P00549,1,3337,736,2023,14.95,8.5,69,0,0
P00550,1,1757,865,2596,27.95,16.6,98,0,0
P00551,1,1517,183,3025,12.53,18.63,27,1,0
P00552,1,4917,363,2430,47.05,0.41,19,0,0
P00553,1,3484,816,1970,25.56,1.25,83,0,0
P00554,1,3685,993,2847,6.45,2.68,40,1,0
P00555,1,3052,187,533,13.98,2.44,3,1,0
P00556,1,2696,112,1256,36.49,9.09,83,0,0
P00557,0,190,180,1657,0.68,15.28,68,0,0
P00558,0,932,198,1152,46.89,19.23,85,0,0
P00559,1,4237,901,1752,22.26,8.36,23,1,0
P00560,1,3238,69,1683,26.05,13.77,16,1,0
P00561,1,2215,597,2617,49.42,12.71,4,0,0
P00562,0,565,903,2978,25.17,7.86,56,0,0
P00563,0,1134,484,236,47.39,14.42,25,0,0
P00564,0,743,398,3013,45.76,11.84,99,1,0
P00565,0,672,921,700,47.07,15.2,71,1,0
P00566,1,2911,550,2801,40.62,3.87,72,0,0
P00567,0,530,642,574,14.82,7.21,16,0,0
P00568,1,3021,952,3556,17.32,13.42,55,0,0
P00569,1,561,9,3312,18.25,2.5,7,0,0
P00570,0,301,2,3004,48.96,15.41,63,0,0
P00571,1,3767,477,3064,18.04,2.67,68,1,0
P00572,1,4280,813,1720,5.43,6.49,9,0,0
P00573,0,509,661,770,38.92,4.75,49,0,0
P00574,1,3445,66,1764,18.3,1.22,54,1,0
P00575,1,2203,704,222,31.05,5.41,13,0,0
P00576,1,2834,96,1122,46.22,18.23,90,0,0
P00577,0,794,530,2604,28.78,0.54,26,1,0
P00578,1,2479,995,2958,31.89,0.34,4,0,0
P00579,1,1523,317,2320,32.14,14.09,78,1,0
P00580,0,4856,97,1422,30.62,7.34,27,0,0
P00581,1,2194,56,1540,7.99,4.59,4,0,0
P00582,1,2528,862,2005,22.82,10.18,85,0,0
P00583,1,434,106,429,0.38,5.33,11,0,0
P00584,0,2038,87,522,31.31,7.84,7,1,0
P00585,1,1706,971,3007,28.77,14.31,58,0,0
P00586,0,68,652,1371,15.91,2.34,64,0,0
P00587,0,1904,655,2957,26.19,19.19,98,0,0
P00588,0,3959,911,1574,24.65,0.85,59,1,0
P00589,0,2951,370,2498,12.55,16.13,79,1,0
P00590,0,4649,374,1974,14.66,14.49,54,0,0
P00591,0,2713,51,3059,38.13,5.64,93,0,0
P00592,1,3369,723,2089,37.79,2.37,42,0,0
P00593,0,4595,40,1738,23.49,17.05,40,0,0
P00594,0,3727,815,93,35.88,13.59,9,0,0
P00595,1,2404,90,2533,22.54,5.82,97,1,0
P00596,1,3325,38,2564,42.57,0.34,74,0,0
P00597,1,3546,12,3635,16.64,18.77,83,0,0
P00598,0,2303,899,1173,46.36,8.09,6,0,0
P00599,0,3681,607,2764,27.11,3.53,20,0,0
P00600,0,3221,620,498,26.78,18.24,74,0,0
P00601,0,4374,103,2418,33.54,7.18,86,0,0
P00602,0,1082,865,980,17.04,9.27,43,0,0
P00603,0,445,742,2746,36.22,13.97,94,0,0
P00604,0,4931,42,484,16.02,16.39,81,0,0
P00605,0,4850,208,664,19.88,2.0,87,1,0
P00606,1,1592,599,3454,33.74,17.97,85,1,0
P00607,0,2775,604,627,18.92,18.65,36,0,0
P00608,0,3816,685,1684,10.0,5.19,43,0,0
P00609,1,3053,475,731,43.6,9.95,64,0,0
P00610,1,1590,637,191,46.11,17.16,5,0,0
P00611,0,2231,108,1768,31.34,9.75,37,1,0
P00612,1,1561,558,2883,40.56,9.64,92,1,0
P00613,1,4272,213,1244,49.33,12.37,42,0,0
P00614,0,3646,603,1070,30.74,15.35,56,0,0
P00615,1,4942,692,2174,45.44,13.31,74,0,0
P00616,1,3238,408,2774,17.96,12.53,79,0,0
P00617,0,1600,552,3078,35.02,7.43,69,0,0
P00618,0,2056,770,695,2.79,12.6,64,0,0
P00619,1,4331,632,1139,39.45,2.07,54,1,0
P00620,1,709,76,563,41.49,8.19,34,0,0
P00621,0,2971,94,2413,20.06,3.77,23,0,0
P00622,0,2732,268,3117,31.95,10.75,37,0,0
P00623,0,793,360,2440,42.92,5.24,2,0,0
P00624,1,3099,529,3001,44.18,10.12,50,0,0
P00625,1,2855,804,22,5.33,15.55,60,1,0
P00626,0,26,682,3202,41.37,8.68,39,1,0
P00627,1,3267,161,3198,13.71,4.37,53,1,0
P00628,1,84,464,444,36.37,4.46,65,0,0
P00629,0,3101,822,776,16.26,18.13,59,0,0
P00630,0,1122,563,2044,2.82,15.62,14,1,0
P00631,1,11,980,3380,10.49,0.73,85,1,0
P00632,1,1748,547,707,20.43,18.85,45,0,0
P00633,1,3109,949,432,37.06,2.25,54,0,0
P00634,1,1876,186,472,5.04,13.06,3,0,0
P00635,0,2619,881,47,40.65,11.03,23,1,0
P00636,1,179,759,1914,49.85,0.93,82,1,0
P00637,1,796,51,1105,39.41,5.9,93,0,0
P00638,0,3813,487,3180,23.69,15.52,85,1,0
P00639,0,2024,530,2310,28.41,6.14,39,1,0
P00640,0,3217,395,1890,0.31,9.61,26,0,0
P00641,0,886,91,3102,10.46,13.96,78,0,0
P00642,0,2468,650,357,44.95,1.43,51,1,0
P00643,0,3387,815,567,1.09,16.65,36,0,0
P00644,0,1519,356,479,45.24,0.83,0,1,0
P00645,0,2432,731,866,5.66,5.25,75,0,0
P00646,1,4866,610,3260,6.65,15.26,8,0,0
P00647,1,916,747,1028,8.77,18.24,82,0,0
P00648,1,2070,718,3357,39.97,15.21,17,0,0
P00649,1,3976,143,1813,23.91,4.54,38,1,0
P00650,1,1781,198,1417,7.26,19.71,74,0,0
P00651,0,338,814,3526,34.34,8.27,74,0,0
P00652,1,1516,322,707,47.03,7.53,29,0,0
P00653,1,2870,798,2473,28.62,17.3,19,0,0
P00654,1,3582,331,1050,4.94,1.32,14,1,0
P00655,1,914,263,126,2.74,11.12,63,1,0
P00656,0,3290,216,2182,39.79,19.31,24,1,0
P00657,0,4570,700,3606,31.3,2.0,48,0,0
P00658,0,1446,555,2378,46.13,10.82,66,0,0
P00659,1,1379,433,1652,27.36,2.65,25,1,0
P00660,1,1483,802,2439,3.12,17.8,44,1,0
P00661,0,2074,459,7,20.18,11.75,91,0,0
P00662,1,800,700,612,32.9,4.69,5,0,0
P00663,1,1246,502,1284,19.24,6.14,31,0,0
P00664,0,4959,468,1222,49.98,10.33,74,1,0
P00665,0,2737,985,597,20.27,14.51,76,0,0
P00666,0,3495,950,1763,27.31,9.75,16,0,0
P00667,0,4834,705,385,11.27,3.79,45,0,0
P00668,0,3257,781,2519,7.61,14.16,52,0,0
P00669,0,3877,365,178,32.27,2.37,99,0,0
P00670,0,981,771,2497,29.43,16.19,93,0,0
P00671,0,2476,912,3311,0.22,7.91,3,0,0
P00672,1,2088,238,3595,14.24,13.05,77,0,0
P00673,0,2952,623,814,32.18,6.89,27,0,0
P00674,1,1011,580,3254,40.61,13.38,70,0,0
P00675,1,3464,919,1817,15.62,17.78,15,0,0
P00676,1,2750,560,357,32.37,14.03,77,1,0
P00677,0,2126,822,2423,13.26,13.43,38,1,0
P00678,0,4812,966,701,34.52,15.15,90,0,0
P00679,1,3861,662,2885,34.9,10.0,29,0,0
P00680,1,2591,750,1750,6.51,4.41,78,0,0
P00681,1,1473,848,2585,33.25,16.31,56,1,0
P00682,0,2521,395,781,16.68,12.97,55,0,0
P00683,0,1165,394,81,8.63,6.28,38,0,0
P00684,1,3322,626,3429,25.02,5.52,41,0,0
P00685,1,609,74,184,22.61,10.0,17,0,0
P00686,1,2183,97,2335,38.69,4.15,74,0,0
P00687,1,2531,382,3133,4.23,17.56,21,0,0
P00688,0,2861,622,882,39.49,15.77,3,0,0
P00689,1,4650,868,506,5.3,6.17,2,1,0
P00690,0,1655,369,2041,10.37,0.99,60,0,0
P00691,0,1755,284,1485,25.79,1.04,23,0,0
P00692,1,45,255,29,23.16,5.94,77,0,0
P00693,1,1259,829,1932,49.44,2.95,51,0,0
P00694,0,4638,308,2983,29.47,17.47,66,1,0
P00695,0,3232,628,2078,16.37,8.42,30,0,0
P00696,1,1451,175,1316,45.01,6.96,52,0,0
P00697,0,2118,227,1196,15.61,4.36,60,0,0
P00698,1,2567,346,1151,13.69,16.82,57,0,0
P00699,0,1992,617,85,24.72,15.85,34,0,0
P00700,1,3123,341,1338,45.66,7.69,30,0,0
P00701,1,2340,895,2075,35.43,3.39,56,0,0
P00702,0,4907,961,2169,33.87,19.04,75,1,0
P00703,0,1488,238,1274,36.3,6.32,9,1,0
P00704,0,1573,611,2620,32.98,15.42,83,0,0
P00705,0,4962,687,2450,37.99,9.26,17,1,0
P00706,1,2427,349,682,9.64,15.63,55,0,0
P00707,0,1766,954,3514,8.86,9.63,35,0,0
P00708,1,3549,454,271,18.11,18.51,50,0,0
P00709,0,2309,440,2884,42.55,16.01,60,1,0
P00710,1,4675,760,1835,35.72,5.21,18,0,0
P00711,1,2404,587,2160,28.32,8.61,80,0,0
P00712,1,1442,514,1729,0.97,2.01,10,0,0
P00713,1,4793,80,1417,11.79,18.07,4,0,0
P00714,1,1976,360,18,40.18,1.39,44,1,0
P00715,0,3973,287,1875,12.12,0.36,99,0,0
P00716,1,2490,7,2652,36.51,9.93,44,0,0
P00717,1,725,86,464,9.23,12.06,47,1,0
P00718,1,3803,997,690,30.32,4.46,13,0,0
P00719,0,4381,285,1010,31.41,11.41,27,0,0
P00720,1,3827,398,1214,37.6,17.91,8,0,0
P00721,1,4665,73,1516,21.92,12.52,58,0,0
P00722,0,3619,438,3061,31.63,9.11,37,0,0
P00723,0,2887,122,162,24.35,2.89,92,0,0
P00724,1,497,376,1635,47.37,3.38,24,1,0
P00725,1,3976,805,2746,26.09,9.69,71,1,0
P00726,1,704,142,294,10.48,9.26,47,0,0
P00727,0,4657,157,578,33.39,10.45,18,1,0
P00728,1,4127,429,3144,27.42,10.16,1,0,0
P00729,0,3681,447,1767,40.19,6.83,5,0,0
P00730,0,4138,409,2748,8.85,13.92,29,1,0
P00731,0,1916,370,1585,13.05,4.24,60,0,0
P00732,1,1374,108,3380,46.08,17.05,1,0,0
P00733,1,1845,845,2349,46.5,3.89,50,1,0
P00734,1,4654,706,1331,22.11,8.32,82,0,0
P00735,0,1436,35,2171,2.39,4.21,12,0,0
P00736,1,3090,89,2716,15.33,12.37,48,0,0
P00737,0,1370,973,3332,12.36,9.55,7,0,0
P00738,1,1928,414,194,20.73,7.49,8,0,0
P00739,1,1636,973,841,15.89,9.5,22,0,0
P00740,0,91,295,2398,41.45,8.42,71,0,0
P00741,1,1843,841,1866,0.15,17.1,72,0,0
P00742,0,184,712,1791,32.23,2.49,15,1,0
P00743,1,4823,45,488,33.21,15.86,15,1,0
P00744,1,1571,487,2247,33.03,13.11,11,0,0
P00745,0,831,618,2931,26.03,6.97,88,0,0
P00746,1,4440,169,2555,30.56,18.38,10,0,0
P00747,0,2125,145,2945,40.52,3.54,81,1,0
P00748,1,4262,867,1603,39.21,6.21,12,0,0
P00749,1,263,419,445,1.73,7.5,34,0,0
P00750,1,1286,971,79,1.52,12.96,81,0,0
P00751,0,1529,689,744,41.95,18.93,93,0,0
P00752,1,1808,572,2745,28.74,11.87,42,1,0
P00753,1,1877,935,3540,47.87,17.13,29,0,0
P00754,0,1749,2,1860,21.58,18.1,59,1,0
P00755,0,1909,593,1465,8.84,9.33,66,0,0
P00756,1,2623,262,930,23.66,9.45,28,0,0
P00757,1,1197,798,2701,21.83,5.0,24,1,0
P00758,1,2478,320,1934,25.86,12.03,65,0,0
P00759,1,4863,606,2949,40.4,2.4,4,0,0
P00760,1,2510,575,271,32.78,12.69,94,0,0
P00761,0,100,245,1366,9.26,17.86,4,1,0
P00762,0,3087,588,2171,36.72,15.22,84,1,0
P00763,0,1919,476,3294,29.59,12.98,48,0,0
P00764,1,2291,258,1513,28.92,16.77,25,1,0
P00765,0,3320,92,685,33.91,14.6,70,0,0
P00766,1,104,802,1726,28.2,10.59,29,1,0
P00767,1,693,782,651,22.88,10.42,97,1,0
P00768,1,3240,532,296,32.02,2.14,27,1,0
P00769,0,3491,573,1142,36.19,8.69,13,0,0
P00770,1,3392,338,2834,11.29,10.45,17,0,0
P00771,0,4913,923,3147,24.85,9.4,56,0,0
P00772,1,2268,259,620,22.91,15.52,80,0,0
P00773,0,3783,236,1654,2.0,3.22,24,1,0
P00774,0,3512,140,3020,41.72,15.9,69,1,0
P00775,1,889,974,2928,18.87,14.83,4,1,0
P00776,0,789,946,3329,3.63,18.02,52,0,0
P00777,0,4648,943,3603,22.89,7.47,84,0,0
P00778,1,4939,678,1654,8.07,3.53,38,0,0
P00779,1,658,479,2398,35.22,15.17,56,0,0
P00780,1,1018,578,1672,28.59,11.77,83,0,0
P00781,1,1953,349,3348,13.51,14.25,10,0,0
P00782,1,1190,569,254,47.52,19.93,68,0,0
P00783,0,3706,723,1287,14.59,3.89,98,0,0
P00784,0,3657,129,2726,27.75,8.22,98,1,0
P00785,0,4846,536,28,40.08,3.85,24,0,0
P00786,1,2296,10,2514,25.69,17.21,29,0,0
P00787,1,774,256,1058,48.04,0.34,1,0,0
P00788,1,2811,815,748,42.19,2.7,83,0,0
P00789,1,1380,368,1317,46.05,4.96,35,1,0
P00790,1,3182,943,601,18.64,15.43,36,0,0
P00791,0,4787,393,3274,27.42,12.57,1,0,0
P00792,1,4814,592,2787,42.01,7.77,46,0,0
P00793,1,4329,797,2978,45.18,3.17,90,1,0
P00794,1,3097,418,1091,47.22,6.43,95,1,0
P00795,0,1404,881,130,43.96,14.87,58,0,0
P00796,1,3801,18,110,36.54,7.64,3,1,0
P00797,1,1369,109,2571,1.21,9.25,90,0,0
P00798,1,2064,436,3359,15.75,12.17,93,1,0
P00799,1,2292,504,2734,6.45,18.26,66,0,0
P00800,1,2765,33,830,7.74,5.0,45,0,0
P00801,1,2817,287,665,14.55,8.96,90,1,0
P00802,0,716,843,1066,3.74,6.21,35,0,0
P00803,1,4040,254,874,12.15,9.32,64,1,0
P00804,1,1711,637,1317,47.85,13.93,98,0,0
P00805,1,1225,720,284,15.6,9.64,55,0,0
P00806,1,8,133,2870,7.99,16.69,75,0,0
P00807,1,597,498,563,35.92,11.07,34,0,0
P00808,1,4118,396,18,41.43,7.72,81,1,0
P00809,1,1608,486,3578,15.7,15.65,22,0,0
P00810,0,3031,597,546,13.92,8.63,96,0,0
P00811,1,3667,586,47,12.09,10.31,77,0,0
P00812,1,2246,959,1768,19.66,19.89,43,1,0
P00813,0,3626,646,2042,4.36,15.73,0,1,0
P00814,1,4071,812,218,33.46,17.1,90,0,0
P00815,1,2822,684,765,41.11,11.86,87,0,0
P00816,1,91,212,3259,33.18,6.96,65,0,0
P00817,1,850,832,2078,21.06,19.83,11,0,0
P00818,0,1107,349,2306,14.45,4.88,12,0,0
P00819,0,299,18,3415,20.47,17.46,26,1,0
P00820,0,2343,118,307,21.19,18.23,19,0,0
P00821,1,1477,814,3142,33.3,16.35,97,0,0
P00822,0,1082,301,2354,46.4,2.28,5,0,0
P00823,0,2956,284,567,3.53,17.08,7,1,0
P00824,0,2918,226,1122,47.67,13.28,20,0,0
P00825,1,1365,506,2068,45.51,13.62,20,0,0
P00826,1,2800,500,3636,5.89,15.73,44,0,0
P00827,0,3536,211,3077,9.18,9.81,69,1,0
P00828,0,3951,355,230,15.58,5.34,43,0,0
P00829,1,2109,700,81,27.98,11.5,58,0,0
P00830,1,775,486,3005,6.72,2.17,29,0,0
P00831,0,1452,320,216,10.02,13.5,9,0,0
P00832,1,1681,662,334,45.13,9.66,74,0,0
P00833,0,2303,222,558,5.47,10.05,0,1,0
P00834,0,1851,639,2911,19.94,3.72,9,0,0
P00835,1,1897,759,873,38.15,0.83,24,1,0
P00836,1,3418,562,752,44.43,12.23,79,0,0
P00837,1,3597,190,593,16.8,13.18,82,0,0
P00838,0,1327,994,1822,8.22,9.97,73,0,0
P00839,1,614,499,2751,36.85,15.31,13,0,0
P00840,1,244,494,2972,38.63,11.27,2,0,0
P00841,0,756,236,1678,49.0,16.96,67,0,0
P00842,1,823,21,552,6.98,5.76,39,0,0
P00843,0,2827,621,1482,35.47,4.86,32,0,0
P00844,1,3807,326,782,20.86,5.22,83,0,0
P00845,0,2779,544,2134,45.73,0.61,78,0,0
P00846,1,1846,126,3586,20.39,18.01,6,1,0
P00847,0,1240,364,512,22.3,19.98,2,1,0
P00848,1,4611,867,983,6.34,16.33,90,0,0
P00849,1,473,43,3056,16.05,8.25,36,1,0
P00850,1,4131,518,586,20.04,7.08,92,0,0
P00851,0,3249,127,1501,0.88,15.49,25,1,0
P00852,1,1792,602,2545,21.88,10.2,90,1,0
P00853,0,1734,129,2954,16.82,18.79,24,1,0
P00854,1,4925,528,955,40.19,5.59,39,0,0
P00855,0,3942,320,742,5.36,6.48,42,0,0
P00856,0,944,185,448,38.01,19.98,93,1,0
P00857,0,1511,621,587,35.7,19.56,43,0,0
P00858,1,4081,797,259,12.09,17.7,83,1,0
P00859,1,4526,981,3608,4.16,8.09,70,1,0
P00860,0,858,347,3271,42.09,16.75,28,1,0
P00861,1,3560,480,2510,12.47,5.67,97,0,0
P00862,1,229,921,93,7.28,5.1,89,0,0
P00863,1,2417,674,1020,17.95,10.93,90,0,0
P00864,1,177,958,1959,20.04,17.21,56,1,0
P00865,1,3928,586,1375,16.3,1.95,8,0,0
P00866,1,2615,710,1131,48.82,11.31,21,0,0
P00867,0,1613,923,2402,44.04,12.19,75,0,0
P00868,0,2840,920,2516,43.65,11.6,69,0,0
P00869,1,2947,956,2142,19.94,4.37,5,0,0
P00870,1,1774,360,867,48.14,1.28,26,0,0
P00871,0,3871,286,90,34.2,17.9,82,0,0
P00872,0,81,181,3115,41.6,11.49,51,0,0
P00873,1,845,450,1479,25.04,15.36,69,0,0
P00874,1,2809,96,954,8.03,7.29,48,1,0
P00875,0,1216,562,2431,44.34,0.85,80,1,0
P00876,0,4713,313,22,24.32,5.19,92,0,0
P00877,1,3260,545,1725,48.43,1.47,22,0,0
P00878,1,3145,954,22,12.74,1.56,80,1,0
P00879,0,2263,20,3305,49.62,4.29,20,0,0
P00880,0,2337,695,1721,11.12,12.67,73,0,0
P00881,0,444,804,2358,18.41,16.36,7,0,0
P00882,1,922,575,1440,29.7,16.43,53,0,0
P00883,0,4288,496,1356,34.67,18.76,13,0,0
P00884,0,4384,402,574,36.01,13.13,30,1,0
P00885,1,2630,123,2150,23.81,0.4,50,0,0
P00886,0,1167,612,2547,3.84,7.55,61,0,0
P00887,1,3963,118,827,24.8,2.23,17,0,0
P00888,0,3441,852,3554,16.73,15.55,46,0,0
P00889,0,3512,589,188,32.88,2.39,93,0,0
P00890,0,895,969,459,9.11,2.12,81,0,0
P00891,1,3722,692,2236,19.7,0.56,51,1,0
P00892,1,2060,710,350,48.31,19.11,88,1,0
P00893,1,3034,476,580,4.44,15.71,36,0,0
P00894,0,2387,958,2161,30.12,6.67,88,0,0
P00895,1,1897,871,2151,4.53,7.53,29,0,0
P00896,0,1799,701,619,7.85,1.19,29,0,0
P00897,0,4407,839,1531,30.25,3.16,99,0,0
P00898,1,2780,102,1368,22.2,6.23,74,0,0
P00899,0,1127,332,3092,27.42,7.76,47,0,0
P00900,0,338,877,2434,43.99,12.4,38,1,0
P00901,0,4454,786,2991,40.86,7.01,26,1,0
P00902,0,1172,458,1801,44.4,19.09,15,0,0
P00903,0,2808,129,2902,30.81,6.86,31,1,0
P00904,1,4863,752,1232,24.48,18.83,28,0,0
P00905,1,3029,133,2530,22.96,14.6,51,0,0
P00906,1,2089,156,472,36.99,18.0,73,0,0
P00907,1,4297,424,858,26.06,14.06,93,0,0
P00908,0,3017,434,2989,5.29,11.37,74,0,0
P00909,0,4559,388,2440,7.1,10.18,14,1,0
P00910,0,448,936,1712,17.85,5.83,43,1,0
P00911,1,4893,317,515,3.39,5.96,22,0,0
P00912,0,793,669,3259,11.96,4.46,47,0,0
P00913,1,436,504,2393,32.82,7.71,22,1,0
P00914,1,4626,870,1375,0.62,2.54,70,1,0
P00915,1,4660,189,2588,30.2,7.75,13,0,0
P00916,1,1620,611,2094,38.62,16.67,72,1,0
P00917,0,3501,410,3148,8.51,17.41,53,0,0
P00918,1,2919,945,2390,9.05,12.86,91,0,0
P00919,1,4308,977,3262,1.44,5.14,69,1,0
P00920,0,948,51,542,25.62,4.81,42,0,0
P00921,1,3944,560,2866,32.73,5.56,44,0,0
P00922,1,1127,445,1059,22.85,10.0,21,0,0
P00923,1,191,611,756,19.47,19.53,60,0,0
P00924,1,4012,443,3495,22.72,2.18,17,0,0
P00925,1,3760,381,2398,39.08,10.01,43,0,0
P00926,0,3730,762,187,1.68,13.64,85,0,0
P00927,0,1403,373,3598,39.19,4.91,72,0,0
P00928,1,1990,975,2381,33.32,19.38,17,0,0
P00929,1,1104,565,482,12.07,6.98,56,0,0
P00930,0,4800,374,1239,26.24,18.65,84,0,0
P00931,0,548,388,1181,2.46,11.95,14,0,0
P00932,1,3448,648,2714,18.98,0.08,72,0,0
P00933,1,1861,673,3312,8.7,6.22,57,0,0
P00934,1,4249,865,295,1.12,0.43,1,0,0
P00935,0,570,803,3533,17.85,7.63,13,1,0
P00936,0,1784,478,44,36.31,18.65,20,0,0
P00937,0,2287,403,2542,46.05,15.58,42,1,0
P00938,1,2421,592,2042,33.11,12.4,44,0,0
P00939,0,3972,467,174,20.1,10.77,33,0,0
P00940,1,804,731,3051,49.97,7.45,70,0,0
P00941,0,798,596,1369,14.15,4.23,78,0,0
P00942,1,3275,504,2103,9.36,1.25,11,0,0
P00943,1,610,82,3637,23.18,3.8,6,0,0
P00944,1,1806,318,2388,25.25,7.03,68,1,0
P00945,0,4238,66,1800,17.74,10.4,86,0,0
P00946,0,3260,413,1909,34.77,4.09,27,1,0
P00947,0,4367,452,1774,9.19,19.49,97,0,0
P00948,1,3371,745,3179,25.52,1.54,24,1,0
P00949,1,2473,197,1920,25.01,1.9,65,1,0
P00950,1,2093,258,2261,41.19,13.65,50,0,0
P00951,1,2142,688,1522,46.35,15.1,72,0,0
P00952,1,4001,297,757,33.16,19.45,33,0,0
P00953,0,3080,279,1420,15.27,10.61,45,0,0
P00954,1,4554,299,2597,34.48,3.32,46,1,0
P00955,1,1432,128,496,12.57,18.76,31,0,0
P00956,0,2517,497,2220,48.33,19.6,11,1,0
P00957,1,2857,882,104,41.12,18.47,18,0,0
P00958,0,505,437,3623,21.56,17.43,46,0,0
P00959,0,1096,691,478,39.22,1.55,37,0,0
P00960,1,4179,291,1422,20.43,17.1,9,0,0
P00961,0,4154,206,2481,3.73,19.06,9,0,0
P00962,1,1044,293,2689,35.34,11.05,98,0,0
P00963,0,2204,939,692,20.23,15.45,40,1,0
P00964,0,3902,849,3038,46.52,13.22,54,0,0
P00965,0,1352,982,2969,15.33,5.76,95,0,0
P00966,0,1596,686,193,42.17,11.75,70,0,0
P00967,1,575,28,2890,34.02,17.79,73,0,0
P00968,0,679,178,2848,42.67,9.93,42,0,0
P00969,1,4298,40,1489,14.59,11.8,37,0,0
P00970,1,3712,469,3412,23.07,10.63,26,0,0
P00971,1,3828,191,58,41.16,5.65,31,0,0
P00972,1,1129,343,1886,32.19,12.87,70,0,0
P00973,1,3904,748,3609,18.0,10.19,47,0,0
P00974,0,3193,815,477,25.6,4.65,25,0,0
P00975,0,317,972,1126,49.8,17.91,85,1,0
P00976,0,3696,736,2580,37.09,19.0,57,0,0
P00977,1,4501,625,1968,30.73,1.11,75,0,0
P00978,0,2996,277,591,41.4,12.45,23,0,0
P00979,1,3594,354,838,22.1,8.3,53,0,0
P00980,1,3209,528,1345,47.5,10.52,45,0,0
P00981,0,2542,85,548,27.6,7.48,57,0,0
P00982,1,678,900,3085,16.34,9.49,92,1,0
P00983,0,1889,316,3527,4.3,6.47,31,0,0
P00984,0,1643,856,220,18.78,2.35,15,0,0
P00985,1,834,901,875,28.43,6.04,89,1,0
P00986,1,2241,692,3462,35.16,13.41,69,0,0
P00987,1,2355,336,2725,43.76,1.01,64,1,0
P00988,1,1668,862,1196,47.2,7.65,12,1,0
P00989,0,2553,144,2709,5.12,0.85,5,0,0
P00990,1,280,314,2731,30.05,7.13,11,0,0
P00991,1,2762,224,3152,33.33,1.75,8,1,0
P00992,1,4703,422,335,8.6,6.79,83,0,0
P00993,0,4578,53,224,27.28,16.76,58,0,0
P00994,1,1246,893,2918,16.74,12.27,90,1,0
P00995,0,1772,943,2082,3.87,13.65,66,0,0
P00996,0,2164,932,187,3.29,10.08,23,0,0
P00997,1,191,815,1247,37.96,18.45,14,0,0
P00998,0,2835,67,2690,30.77,10.82,97,0,0
P00999,1,2665,618,962,35.76,2.09,62,1,0
P01000,1,2563,333,3015,34.26,18.66,49,0,0
P01001,0,306,76,493,6.72,2.66,95,1,0
P01002,1,531,538,1886,7.58,19.98,20,0,0
P01003,1,4217,855,310,12.62,8.71,0,0,0
P01004,1,2696,154,2568,19.96,1.47,96,0,0
P01005,1,4687,71,1604,46.96,17.28,10,0,0
P01006,1,58,500,1563,33.69,1.86,66,0,0
P01007,1,1573,446,368,12.76,3.49,21,0,0
P01008,1,1140,691,3546,2.8,8.35,73,0,0
P01009,0,1810,558,745,34.21,13.52,87,1,0
P01010,1,3198,753,2078,31.27,2.42,6,0,0
